source,target,occurences
201413,10.3945/ajcn.116.130252,209
201413,10.1186/1471-2156-14-61,209
201413,PMC3039276,209
201413,10.1038/ng.2238,209
201413,10.1002/ijc.28557,209
201413,10.1093/hmg/ddt430,209
201413,10.1111/j.1399-0004.2011.01673.x,209
201413,10.1016/j.ajhg.2010.03.010,209
201413,10.1111/j.1743-6109.2012.02891.x,209
201413,10.1038/ng.2500,209
201413,10.1002/gepi.21782,209
201413,10.1038/461168a,209
201413,10.1038/nature11401,209
201413,10.1097/HJH.0b013e328349de25,209
201413,10.1038/ng.2528,209
201413,10.1371/journal.pone.0103102,209
201413,10.1182/blood-2012-06-436188,209
201413,10.1161/CIRCULATIONAHA.110.009480,209
201413,10.1093/biostatistics/kxp013,209
201413,10.1038/nature11677,209
201413,10.1371/journal.pmed.1001474,209
201413,10.1161/CIRCGENETICS.111.961482,209
201413,10.1038/ng.609,209
201413,10.1097/HJH.0b013e32836523c1,209
201413,10.1186/1471-2164-14-261,209
201413,10.1038/ng.571,209
201413,10.1073/pnas.1017288108,209
201413,10.1001/jamapsychiatry.2017.3485,209
201413,10.1016/j.jpsychires.2010.03.007,209
201413,10.2337/dc10-0288,209
201413,10.1038/ng.2250,209
201413,10.1371/journal.pgen.1001177,209
201413,10.1136/annrheumdis-2012-201390,209
201413,10.1111/j.1369-1600.2010.00239.x,209
201413,10.1007/s00439-011-1049-y,209
201413,22558177,209
201413,10.1038/ng.271,209
201413,25281659,209
201413,10.1093/hmg/ddr580,209
201413,10.1371/journal.pgen.1001177,209
201413,10.1101/gr.103101.109,209
201413,10.1038/ejhg.2008.127,209
201413,10.1038/ng.501,209
201413,27333805,209
201413,10.1038/jid.2011.415,209
201413,10.1007/s00439-009-0644-7,209
201413,10.1167/iovs.12-10463,209
201413,10.1007/978-3-642-32775-9_28,209
201413,10.1017/thg.2012.117,209
201413,PMC3036585,209
201413,10.1073/pnas.1214574110,209
201413,10.1371/journal.pgen.1000504,209
201413,10.1371/journal.pone.0035810,209
201413,10.1038/ng.1051,209
201413,10.2337/db14-0731,209
201413,10.1007/s00125-011-2178-5,209
201413,PMC5100616,209
201413,21756351,209
201413,23274891,209
283286,10.1051/epjconf/20158502001,394
283286,10.1103/PhysRevD.88.014001,394
283286,10.1103/PhysRevD.92.034008,394
283286,10.1140/epjc/s10052-017-4716-x,394
283286,10.1016/j.physletb.2014.09.037,394
283286,10.1103/PhysRevD.88.054027,394
283286,28949229,394
283286,10.1140/epja/i2012-12143-1,394
283286,10.1140/epja/i2013-13014-y,394
283286,10.1038/nature16067,394
283286,10.1103/PhysRevC.87.055204,394
283286,10.1103/PhysRevD.89.054510,394
283286,10.1103/PhysRevD.92.054038,394
283286,10.1007/JHEP04(2014)005,394
283286,10.1007/JHEP01(2014)077,394
283286,PMC4564860,394
283286,10.15161/oar.it/1446126699.78,394
283286,10.1142/S2010194514600209,394
283286,arXiv:1411.1859,394
283286,10.1103/PhysRevD.95.032003,394
283286,10.1016/j.physletb.2013.12.058,394
283286,10.1007/JHEP05(2013)096,394
283286,10.1140/epjc/s10052-015-3715-z,394
283286,10.1007/s11467-015-0515-8,394
283286,10.15120/GR-2015-1-MU-HADRONS-12,394
283286,10.1051/epjconf/20158502032,394
283286,10.7892/boris.71294,394
283286,10.1103/PhysRevD.88.054507,394
283286,10.15120/GR-2014-1-HSD-05,394
283286,10.1016/j.physletb.2015.05.074,394
283286,10.3204/DESY-PROC-2012-02/68,394
283286,10.1103/PhysRevC.89.015203,394
283286,10.1103/PhysRevD.86.074032,394
283286,10.1016/j.physletb.2013.12.015,394
283286,10.1140/epja/i2013-13148-x,394
283286,10.1016/j.physletb.2015.12.060,394
283286,10.15120/GR-2014-1-NQM-CBM-26,394
283286,10.1088/1748-0221/8/05/T05006,394
283286,arXiv:1310.7183,394
283286,10.15120/GR-2015-1-MU-HADRONS-01,394
283286,10.1142/S0218301312300111,394
283286,10.1140/epjc/s10052-014-3249-9,394
283286,arXiv:1407.3311,394
283286,10.1016/j.physletb.2015.12.064,394
283286,10.1007/JHEP09(2014)042,394
283286,10.1103/PhysRevC.88.014004,394
283286,10.1016/j.physletb.2015.12.042,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-49,394
283286,10.1016/j.physletb.2016.01.003,394
283286,10.1016/j.physletb.2013.10.012,394
283286,10.1051/epjconf/20148101011,394
283286,arXiv:1311.3531,394
283286,10.1016/j.physletb.2012.03.025,394
283286,10.1016/j.physletb.2013.09.027,394
283286,10.1140/epja/i2013-13105-9,394
283286,10.1016/j.physletb.2013.01.036,394
283286,10.3204/DESY-PROC-2012-02/236,394
283286,10.1140/epjc/s10052-015-3642-z,394
283286,10.1142/S2010194514600453,394
283286,10.1140/epja/i2015-15048-5,394
283286,10.1140/epjc/s10052-014-3255-y,394
283286,arXiv:1510.05547,394
283286,10.15120/GR-2015-1-FG-SFRS-05,394
283286,10.1103/PhysRevD.93.011502,394
283286,10.1016/j.physletb.2014.07.027,394
283286,10.1007/JHEP09(2012)023,394
283286,10.1016/j.physletb.2012.07.004,394
283286,10.1140/epjc/s10052-015-3753-6,394
283286,10.1016/j.physletb.2013.04.012,394
283286,10.15120/GR-2014-1-NQM-CBM-41,394
283286,10.1103/PhysRevD.86.094007,394
283286,10.1016/j.physletb.2017.12.064,394
283286,10.1109/TNS.2016.2535235,394
283286,10.1140/epjc/s10052-013-2358-1,394
283286,10.1016/j.physletb.2014.08.030,394
283286,10.1103/PhysRevD.90.013017,394
283286,10.1016/j.physletb.2014.07.022,394
283286,10.15120/GR-2015-1-FG-CS-10,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-44,394
283286,10.1103/PhysRevD.91.054016,394
283286,10.1016/j.physletb.2015.05.034,394
283286,10.15120/GR-2015-1-MU-HADRONS-13,394
283286,10.1140/epja/i2013-13020-1,394
283286,10.1016/j.physletb.2014.11.025,394
283286,10.1051/epjconf/201612604045,394
283286,10.15120/GR-2014-1-NQM-CBM-24,394
283286,10.1007/JHEP09(2013)138,394
283286,10.1016/j.physletb.2017.07.018,394
283286,10.1016/j.physletb.2013.08.018,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-01,394
283286,10.1051/epjconf/201816600013,394
283286,10.15120/GR-2015-1-FG-GENERAL-37,394
283286,10.1103/PhysRevC.95.034001,394
283286,10.1140/epja/i2013-13052-5,394
283286,10.1140/epja/i2015-15107-y,394
283286,10.1103/PhysRevC.91.045201,394
283286,10.1103/PhysRevC.88.014006,394
283286,10.1016/j.physletb.2013.06.015,394
283286,10.1103/PhysRevD.85.114023,394
283286,10.1103/PhysRevD.91.076001,394
283286,10.1016/j.physletb.2015.02.013,394
283286,10.1103/PhysRevC.89.035206,394
283286,10.1103/PhysRevLett.112.082003,394
283286,10.1103/PhysRevC.87.055201,394
283286,10.1016/j.physletb.2017.04.042,394
283286,10.1016/j.nuclphysa.2013.01.026,394
283286,10.1088/1742-6596/718/4/042055,394
283286,10.1103/PhysRevD.88.056012,394
283286,10.1007/JHEP03(2016)186,394
283286,10.1103/PhysRevD.89.014025,394
283286,10.1007/JHEP12(2012)080,394
283286,10.1103/PhysRevD.88.054023,394
283286,10.1016/j.physletb.2015.05.019,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-02,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-07,394
283286,10.1016/j.physletb.2017.03.018,394
283286,10.1103/PhysRevD.88.054001,394
283286,10.1103/PhysRevD.87.114005,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-18,394
283286,10.1088/1748-0221/9/03/C03010,394
283286,10.1142/S201019451660048X,394
283286,10.1051/epjconf/20146601012,394
283286,10.1140/epjc/s10052-016-3946-7,394
283286,10.1016/j.physletb.2014.11.058,394
283286,10.1103/PhysRevD.89.097101,394
283286,10.1134/S1063779614010225,394
283286,10.1140/epjc/s10052-015-3438-1,394
283286,10.1103/PhysRevD.90.014050,394
283286,10.1140/epja/i2016-16325-5,394
283286,10.1103/PhysRevC.89.015503,394
283286,10.1016/j.nima.2013.08.085,394
283286,10.1103/PhysRevC.84.035202,394
283286,10.1016/j.physletb.2014.08.034,394
283286,10.1103/PhysRevC.89.065211,394
283286,10.1016/j.nuclphysb.2014.07.023,394
283286,10.1140/epja/i2013-13157-9,394
283286,10.1140/epja/i2013-13139-y,394
283286,10.1142/S0218301316300010,394
283286,10.1103/PhysRevD.90.094006,394
283286,10.1016/j.physletb.2017.01.024,394
283286,10.15120/GR-2015-1-MU-NQM-FOPI-03,394
283286,10.1016/j.physletb.2015.05.067,394
283286,10.1103/PhysRevD.87.054029,394
283286,10.1103/PhysRevD.87.094019,394
283286,10.1140/epja/i2014-14103-1,394
283286,10.1016/j.nuclphysa.2012.04.005,394
283286,10.1142/S0218301314610084,394
283286,10.1016/j.physletb.2017.01.053,394
283286,10.1007/s12648-011-0022-x,394
283286,10.1103/PhysRevC.88.044003,394
283286,10.1103/PhysRevLett.111.141601,394
283286,10.1140/epja/i2013-13130-8,394
283286,10.1103/PhysRevD.93.036001,394
283286,10.1016/j.physletb.2015.12.035,394
283286,10.1007/JHEP09(2015)119,394
283286,10.1103/PhysRevC.88.055206,394
283286,10.1103/PhysRevD.86.114033,394
283286,10.1103/PhysRevD.89.094016,394
283286,10.1063/1.4891135,394
283286,10.1103/PhysRevC.86.044004,394
283286,10.5506/APhysPolB.45.1167,394
283286,10.1140/epja/i2015-15030-3,394
283286,10.1016/j.physletb.2015.09.068,394
283286,10.1103/PhysRevD.88.014510,394
283286,10.1103/PhysRevLett.114.091602,394
283286,10.1016/j.physletb.2014.10.029,394
283286,10.1140/epja/i2014-14174-x,394
283286,10.1007/s00601-014-0863-x,394
283286,10.1007/JHEP11(2013)062,394
283286,10.1140/epja/i2014-14108-8,394
283286,10.1007/s00601-012-0491-2,394
283286,10.1051/epjconf/20123707002,394
283286,10.1103/PhysRevD.86.031502,394
283286,10.1016/j.nuclphysa.2013.02.007,394
283286,10.1103/PhysRevD.93.094001,394
283286,10.1016/j.nima.2013.11.013,394
283286,10.1016/j.nima.2013.10.094,394
283286,10.1103/PhysRevC.90.055207,394
283286,10.1103/PhysRevC.96.045205,394
283286,10.1140/epja/i2013-13116-6,394
283286,10.1103/PhysRevC.95.015202,394
283286,10.1007/s00601-016-1119-8,394
283286,10.7566/JPSCP.10.032014,394
283286,10.1142/S0218301313300269,394
283286,10.1016/j.nuclphysa.2016.03.047,394
283286,10.1007/s10751-015-1180-6,394
283286,10.1016/j.nima.2013.05.028,394
283286,10.1140/epja/i2015-15070-7,394
283286,10.1088/1748-0221/7/11/P11003,394
283286,10.1103/PhysRevD.91.094504,394
283286,10.7566/JPSCP.12.010003,394
283286,10.1140/epja/i2016-16106-2,394
283286,10.1063/1.4901765,394
283286,10.1103/PhysRevD.91.094020,394
283286,10.1103/PhysRevD.90.114020,394
283286,10.1016/j.phpro.2014.12.002,394
283286,10.1103/PhysRevD.91.014002,394
283286,10.1016/j.nuclphysbps.2014.04.014,394
283286,10.1016/j.physletb.2012.12.025,394
283286,10.1103/PhysRevD.93.014016,394
283286,10.1007/s00601-014-0857-8,394
283286,10.1088/1748-0221/8/08/T08001,394
283286,10.1103/PhysRevC.92.064001,394
283286,10.1103/PhysRevD.93.014021,394
283286,10.1063/1.4938620,394
283286,10.1103/PhysRevD.95.034004,394
283286,10.1103/PhysRevD.86.116009,394
283286,10.1146/annurev-nucl-102313-025528,394
283286,10.1007/s00601-013-0774-2,394
283286,10.1103/PhysRevD.92.096004,394
283286,10.1007/JHEP09(2013)093,394
283286,10.1103/PhysRevD.87.114009,394
283286,10.1103/PhysRevC.91.014002,394
283286,10.1103/PhysRevD.86.054013,394
283286,10.1140/epja/i2014-14090-1,394
283286,10.1016/j.physletb.2015.01.042,394
283286,10.18154/RWTH-CONV-088404,394
283286,10.1007/JHEP09(2014)026,394
283286,10.1103/PhysRevC.94.025201,394
283286,10.1063/1.4938644,394
283286,10.1142/S2010194512009105,394
283286,10.1103/PhysRevD.87.074024,394
283286,10.1016/j.diamond.2013.04.012,394
283286,10.1103/PhysRevD.87.093011,394
283286,10.1016/j.nuclphysa.2013.02.005,394
283286,10.5506/APhysPolB.45.2455,394
283286,10.1109/TNS.2013.2281667,394
283286,10.1063/1.4824330,394
283286,10.1016/j.nuclphysb.2013.04.012,394
283286,10.1140/epja/i2014-14101-3,394
283286,10.1103/PhysRevD.86.094027,394
283286,10.1088/1742-6596/878/1/012017,394
283286,10.1103/PhysRevD.92.116003,394
283286,10.15120/GR-2015-1-FG-GENERAL-39,394
283286,10.15120/GR-2014-1-NQM-CBM-10,394
283286,10.1140/epjc/s10052-014-2946-8,394
283286,10.1103/PhysRevD.89.016005,394
283286,10.1103/PhysRevC.93.065203,394
283286,10.1063/1.4938659,394
283286,10.1016/j.nuclphysa.2016.04.013,394
283286,10.1103/PhysRevC.93.035206,394
283286,10.1088/1748-0221/12/02/C02006,394
283286,10.1103/PhysRevC.93.025202,394
283286,10.1103/PhysRevD.90.096003,394
283286,10.1103/PhysRevLett.111.082301,394
283286,10.1016/j.physletb.2017.01.053,394
283286,10.1103/PhysRevD.88.025034,394
283286,10.1016/j.nima.2015.10.108,394
283286,10.1103/PhysRevD.94.034008,394
283286,10.1142/S2010194514601197,394
283286,10.1063/1.4931861,394
283286,10.1007/s10751-015-1139-7,394
283286,10.1088/0954-3899/43/2/023002,394
283286,10.1103/PhysRevC.88.054002,394
283286,10.1016/j.nima.2017.05.027,394
283286,10.1007/s00601-013-0746-6,394
283286,10.1007/s00601-013-0765-3,394
283286,10.1088/1674-1137/41/12/124101,394
283286,10.1140/epja/i2013-13022-y,394
283286,10.1103/PhysRevC.92.014001,394
283286,10.1103/PhysRevD.91.036004,394
283286,10.1134/S1547477116010143,394
283286,10.1016/j.nuclphysa.2014.09.055,394
283286,10.1134/S1063779614040054,394
283286,10.1103/PhysRevD.89.074042,394
283286,10.1103/PhysRevD.93.054028,394
283286,10.1088/1748-0221/11/09/C09009,394
283286,10.1088/1742-6596/668/1/012048,394
283286,10.1016/j.nuclphysa.2013.07.004,394
283286,10.1103/PhysRevLett.113.072001,394
283286,10.1103/PhysRevD.91.094008,394
283286,10.1140/epjc/s10052-012-2014-1,394
283286,10.1016/j.aop.2014.10.002,394
283286,10.1007/s00601-016-1063-7,394
283286,10.1103/PhysRevD.89.114502,394
283286,10.1103/PhysRevC.90.025207,394
283286,10.1016/j.nuclphysa.2012.12.122,394
283286,10.1016/j.physletb.2018.03.044,394
283286,10.1016/j.physletb.2015.02.006,394
283286,25983640,394
283286,10.1103/PhysRevD.88.114024,394
283286,10.15161/oar.it/1446126834.75,394
283286,10.1016/j.physletb.2014.11.030,394
283286,10.1007/jhep10(2012)049,394
283286,10.1103/PhysRevD.92.053005,394
283286,10.1016/j.physletb.2014.09.025,394
283286,10.15120/GR-2014-1-NQM-CBM-04,394
283286,10.1051/epjconf/20146606016,394
283286,10.1103/PhysRevD.89.114003,394
283286,10.1016/j.physletb.2012.06.071,394
283286,10.1140/epjc/s10052-016-3918-y,394
283286,10.1007/JHEP03(2013)119,394
283286,10.13039/501100001824,394
283286,10.1103/PhysRevC.86.014604,394
283286,10.1007/JHEP10(2013)024,394
283286,10.1016/j.physletb.2014.10.047,394
283286,10.1016/j.physletb.2013.11.021,394
283286,10.1103/PhysRevLett.115.185301,394
283286,10.1051/epjconf/20147302007,394
283286,10.1051/epjconf/20148105003,394
283286,10.1016/j.physletb.2014.01.001,394
283286,10.1103/PhysRevD.85.114006,394
283286,10.1103/PhysRevD.91.094006,394
283286,10.1140/epja/i2015-15111-3,394
283286,10.15120/GR-2014-1-NQM-CBM-29,394
283286,10.7892/boris.60987,394
283286,10.1016/j.nuclphysa.2013.01.018,394
283286,10.1007/JHEP06(2012)063,394
283286,10.1016/j.physletb.2018.05.036,394
283286,10.1016/j.nuclphysbps.2015.10.038,394
283286,10.1016/j.physletb.2016.02.025,394
283286,10.1016/j.nuclphysa.2013.03.001,394
283286,10.1103/PhysRevD.88.074027,394
283286,10.1007/JHEP01(2015)034,394
283286,10.1103/PhysRevD.88.074033,394
283286,10.1103/PhysRevD.90.016003,394
283286,10.1051/epjconf/20147305006,394
283286,10.1007/s00601-013-0739-5,394
283286,10.1140/epjc/s10052-014-3209-4,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-16,394
283286,arXiv:1412.1706,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-24,394
283286,10.1016/j.nuclphysb.2014.04.012,394
283286,10.1103/PhysRevD.92.094003,394
283286,10.1140/epjc/s10052-015-3827-5,394
283286,10.1051/epjconf/20147304009,394
283286,10.1016/j.physletb.2015.12.042,394
283286,10.3204/PUBDB-2016-06741,394
283286,arXiv:1409.0487,394
283286,10.15120/GR-2014-1-FG-S-FRS-07,394
283286,10.1016/j.physletb.2013.11.012,394
283286,10.1063/1.4891132,394
283286,10.1103/PhysRevD.90.034502,394
283286,arXiv:1503.02248,394
283286,10.15120/GR-2014-1-NQM-CBM-18,394
283286,10.1016/j.nuclphysb.2016.12.015,394
283286,10.1063/1.4938256,394
283286,10.1134/S106377961401105X,394
283286,10.1140/epjc/s10052-013-2539-y,394
283286,10.1016/j.physletb.2017.01.053,394
283286,10.1007/s10773-013-1652-x,394
283286,10.15120/GR-2015-1-MU-NQM-HADES-24,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-51,394
283286,10.1016/j.physletb.2015.11.064,394
283286,arXiv:1402.1385,394
283286,10.1140/epjc/s10052-013-2453-3,394
283286,10.1016/j.nuclphysa.2012.10.005,394
283286,10.15120/GR-2014-1-NQM-CBM-28,394
283286,10.1016/j.physletb.2014.08.009,394
283286,10.1140/epjc/s10052-014-3063-4,394
283286,10.18154/RWTH-2018-228935,394
283286,10.15120/GR-2014-1-NQM-CBM-01,394
283286,10.1016/j.physletb.2014.09.043,394
283286,10.15161/oar.it/1446204339.37,394
283286,10.1103/PhysRevD.86.094513,394
283286,10.1103/PhysRevD.86.074020,394
283286,10.15120/GR-2014-1-NQM-CBM-27,394
283286,10.1103/PhysRevD.90.114004,394
283286,10.15120/GR-2015-1-FG-GENERAL-38,394
283286,10.1016/j.physletb.2016.09.042,394
283286,10.1007/JHEP11(2013)194,394
283286,10.1140/epjc/s10052-015-3438-1,394
283286,10.1103/PhysRevD.91.014502,394
283286,10.1103/PhysRevSTAB.18.020101,394
283286,10.1140/epjc/s10052-015-3715-z,394
283286,10.1103/PhysRevD.90.014028,394
283286,10.1103/PhysRevD.91.074019,394
283286,10.1103/PhysRevD.86.094019,394
283286,10.1103/PhysRevD.89.054031,394
283286,10.1051/epjconf/20123701007,394
283286,10.1103/PhysRevD.87.113009,394
283286,10.1103/PhysRevD.90.054502,394
283286,10.1016/j.physletb.2015.12.042,394
283286,10.1103/PhysRevC.92.055204,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-25,394
283286,10.1016/j.physletb.2014.01.026,394
283286,10.1007/s10751-015-1141-0,394
283286,10.1140/epjc/s10052-015-3819-5,394
283286,10.1051/epjconf/20158502003,394
283286,10.1103/PhysRevD.92.014031,394
283286,10.1016/j.physletb.2017.01.053,394
283286,10.1103/PhysRevD.86.014028,394
283286,10.1016/j.physletb.2014.09.021,394
283286,10.3204/DESY-PROC-2012-02/55,394
283286,arXiv:1412.1383,394
283286,10.1088/1742-6596/718/5/052030,394
283286,10.15120/GR-2014-1-NQM-CBM-25,394
283286,10.1103/PhysRevD.89.014504,394
283286,arXiv:1511.04916,394
283286,10.1103/PhysRevD.86.074030,394
283286,10.15120/GR-2015-1-MU-NQM-CBM-50,394
283286,10.1103/PhysRevD.91.094013,394
283286,10.1140/epja/i2013-13071-2,394
283286,10.15120/GR-2014-1-NQM-CBM-32,394
212311,10.1002/polb.22379,219
212311,10.1002/adma.201101757,219
212311,10.1063/1.3673280,219
212311,10.1063/1.4758697,219
212311,10.1016/j.snb.2012.06.062,219
212311,10.1016/j.synthmet.2011.08.020,219
212311,10.1063/1.3604561,219
212311,10.1021/ol2025372,219
212311,10.1063/1.3677676,219
212311,10.1063/1.3520517,219
212311,10.1039/c0sc00467g,219
212311,10.1021/nl2025097,219
212311,10.1063/1.3608154,219
212311,10.1016/j.orgel.2011.02.018,219
212311,10.1016/j.orgel.2011.08.031,219
212311,10.1039/c1jm13393d,219
212311,10.1002/pssb.201147266,219
212311,10.1016/j.orgel.2011.11.001,219
212311,10.1103/PhysRevB.85.165310,219
212311,10.1002/anie.201104841,219
212311,10.1016/j.orgel.2013.03.025,219
212311,10.1109/TED.2010.2072958,219
212311,10.1016/j.orgel.2011.02.007,219
212311,10.1063/1.4936349,219
212311,10.1021/cm400369w,219
212311,10.1016/j.orgel.2011.10.013,219
212311,10.1021/ja204515s,219
212311,10.1021/nl9032268,219
212311,10.1002/ejic.201201362,219
212311,10.1002/adma.201003213,219
212311,10.1021/ja110619k,219
212311,10.1016/j.orgel.2010.02.007,219
212311,10.1103/PhysRevLett.106.197401,219
212311,10.1021/cm1029744,219
212311,10.1002/adfm.201303298,219
212311,10.1002/polb.22363,219
212311,10.1038/nnano.2009.201,219
212311,10.1021/jp909242n,219
212311,10.1002/adma.201102786,219
212311,10.1002/smll.201101467,219
212311,10.1039/c1jm15037e,219
212311,10.3762/bjoc.5.49,219
212311,10.1038/nchem.1384,219
212311,10.1002/adma.201001865,219
212311,10.1063/1.3665940,219
212311,10.1002/adma.201103131,219
212311,10.1063/1.4709484,219
212311,10.1039/b911336c,219
212311,10.1039/c0jm02173c,219
212311,10.1103/PhysRevB.84.115211,219
212311,10.1063/1.3658846,219
212311,10.1021/jp302767y,219
212311,10.1021/ja204898u,219
212311,10.1021/om100139y,219
212311,10.1021/ja9055382,219
212311,10.1021/cg2007793,219
212311,10.1103/PhysRevB.82.125204,219
212311,10.1016/j.orgel.2012.04.029,219
212311,10.1016/j.orgel.2012.01.020,219
212311,10.1063/1.3259549,219
212311,10.1039/c3nr03183g,219
212311,10.1002/smll.201001881,219
212311,10.1002/smll.201100730,219
212311,10.1021/cm2015884,219
212311,10.1039/c1ce05521f,219
212311,10.1021/ja2057709,219
212311,10.1021/ja1049324,219
212311,10.1016/j.orgel.2013.03.034,219
212311,10.1016/j.orgel.2010.04.022,219
212311,10.1002/cphc.200900054,219
212311,10.1016/j.orgel.2011.05.008,219
212311,10.1039/b915484a,219
212311,10.1021/cm1023426,219
212311,10.1039/b912302d,219
212311,10.1016/j.orgel.2010.06.012,219
212311,10.1002/adfm.200901764,219
212311,10.1021/cm3010453,219
212311,10.1021/ja1083859,219
212311,10.1039/c3cp44132f,219
212311,10.1103/PhysRevLett.104.246602,219
212311,10.1039/b915491d,219
212311,10.1103/PhysRevB.86.045207,219
212311,10.1021/jp206033x,219
212311,PMC3189746,219
212311,10.1002/adma.201001697,219
212311,10.1063/1.4758682,219
212311,10.1021/cm202844g,219
212311,10.1016/j.cplett.2011.12.026,219
212311,10.1002/adfm.201200786,219
